@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
1254,'2023/10/23 11:08:02:298',3,566.934631,130.706039,-0.000642,510.696198,144.971603,4.791432,462.309631,141.728714,6.441458,423.235107,136.014648,6.824083,392.753143,131.642578,7.2861,437.861389,96.216881,2.838493,383.107117,86.551979,2.09867,352.791046,92.002708,1.764945,332.573608,98.817245,1.663278,442.412109,83.679329,-1.814554,380.382263,76.697029,-4.650604,348.034424,87.033005,-6.482577,329.890808,95.240654,-6.799678,451.802032,78.273148,-6.269149,393.451172,70.905403,-9.171189,360.388153,80.212181,-10.395353,340.340515,87.658867,-10.449622,465.599548,79.065186,-10.355991,417.748962,72.907433,-13.594956,388.773926,79.19783,-15.282514,368.373901,86.55558,-15.911658,3
1255,'2023/10/23 11:08:02:343',3,552.936646,136.877808,-0.000477,506.052216,147.591248,-8.359324,462.20993,138.00354,-10.172871,424.865814,122.743698,-9.152596,393.32547,107.910492,-6.529845,451.490845,91.277084,-10.171061,397.30011,76.693687,-9.960748,369.751648,85.580566,-7.236722,354.234985,97.964859,-4.109983,456.111328,82.715256,-4.393466,399.898315,67.772644,-4.451167,373.318268,81.451683,-1.721931,359.223633,94.254257,1.844754,461.433105,82.497025,1.295788,411.752472,70.07267,2.137734,386.037567,82.341019,5.051007,371.760254,93.510063,8.237188,466.442841,88.234276,6.361036,428.363159,79.700607,6.832307,406.461639,86.537468,8.343602,392.712952,94.043137,10.775328,3
1256,'2023/10/23 11:08:02:362',3,553.466553,138.018646,-0.000484,504.012634,150.009918,1.156734,460.011719,139.339157,0.506174,424.988068,127.318947,-0.254101,396.039459,116.500458,-0.171136,439.962463,89.657738,-3.612477,385.714203,78.877319,-6.425788,356.084991,88.222549,-6.838795,337.859802,100.616035,-6.802193,445.144073,79.769623,-6.69741,386.343109,66.439674,-11.486799,355.709503,81.510826,-12.345366,338.007996,95.913292,-11.622848,454.173035,78.193909,-9.689097,399.669312,66.242798,-13.859314,368.031128,78.532829,-13.81776,348.836426,89.331184,-12.846829,465.577484,83.047775,-12.534773,422.466766,74.06366,-17.016399,394.227905,80.386055,-18.70932,374.09552,87.26223,-19.144133,3
1257,'2023/10/23 11:08:02:373',3,553.30304,137.184692,-0.000378,504.274078,150.665176,-1.590723,459.504517,141.092957,-2.879224,423.655212,128.726532,-3.434815,394.484436,117.195419,-2.749598,439.152039,88.964447,-6.174402,383.841492,78.218903,-8.933297,354.817657,88.914185,-9.129175,337.600006,102.704498,-8.76787,443.819244,77.868523,-7.085991,384.402161,64.975937,-11.332007,354.787842,82.128441,-11.577962,338.181763,98.195061,-10.372102,451.911835,75.83374,-7.986043,397.204071,65.314949,-11.163137,367.078033,79.821457,-10.326602,349.428772,92.206741,-8.814661,462.022369,80.548325,-9.000071,419.037628,73.404907,-12.279529,392.135132,81.58873,-13.127097,373.737274,89.783928,-12.85855,3
1258,'2023/10/23 11:08:02:389',3,553.30304,137.184692,-0.000378,504.274078,150.665176,-1.590723,459.504517,141.092957,-2.879224,423.655212,128.726532,-3.434815,394.484436,117.195419,-2.749598,439.152039,88.964447,-6.174402,383.841492,78.218903,-8.933297,354.817657,88.914185,-9.129175,337.600006,102.704498,-8.76787,443.819244,77.868523,-7.085991,384.402161,64.975937,-11.332007,354.787842,82.128441,-11.577962,338.181763,98.195061,-10.372102,451.911835,75.83374,-7.986043,397.204071,65.314949,-11.163137,367.078033,79.821457,-10.326602,349.428772,92.206741,-8.814661,462.022369,80.548325,-9.000071,419.037628,73.404907,-12.279529,392.135132,81.58873,-13.127097,373.737274,89.783928,-12.85855,3
1259,'2023/10/23 11:08:02:396',3,553.30304,137.184692,-0.000378,504.274078,150.665176,-1.590723,459.504517,141.092957,-2.879224,423.655212,128.726532,-3.434815,394.484436,117.195419,-2.749598,439.152039,88.964447,-6.174402,383.841492,78.218903,-8.933297,354.817657,88.914185,-9.129175,337.600006,102.704498,-8.76787,443.819244,77.868523,-7.085991,384.402161,64.975937,-11.332007,354.787842,82.128441,-11.577962,338.181763,98.195061,-10.372102,451.911835,75.83374,-7.986043,397.204071,65.314949,-11.163137,367.078033,79.821457,-10.326602,349.428772,92.206741,-8.814661,462.022369,80.548325,-9.000071,419.037628,73.404907,-12.279529,392.135132,81.58873,-13.127097,373.737274,89.783928,-12.85855,3
1260,'2023/10/23 11:08:02:408',3,553.513611,135.551224,-0.0004,503.851318,148.473969,-3.61268,459.003601,139.704559,-5.448593,421.456665,125.885452,-5.38099,392.311188,113.061615,-3.925919,444.695953,90.110336,-11.782848,383.922455,78.297806,-13.53379,353.399689,88.41584,-11.7332,336.058929,101.584801,-9.566755,448.430481,77.607552,-9.977671,383.14621,65.366875,-12.779617,352.861603,81.811745,-10.560927,336.518982,97.494026,-7.301517,453.616364,74.630844,-7.769007,394.401031,64.876671,-9.33491,364.430328,79.106842,-6.286236,347.218201,91.657646,-2.938744,459.082825,79.278259,-5.687483,413.338257,72.416733,-7.448812,387.307037,80.792938,-6.438393,370.227112,89.432487,-4.389137,3
1261,'2023/10/23 11:08:02:419',3,553.513611,135.551224,-0.0004,503.851318,148.473969,-3.61268,459.003601,139.704559,-5.448593,421.456665,125.885452,-5.38099,392.311188,113.061615,-3.925919,444.695953,90.110336,-11.782848,383.922455,78.297806,-13.53379,353.399689,88.41584,-11.7332,336.058929,101.584801,-9.566755,448.430481,77.607552,-9.977671,383.14621,65.366875,-12.779617,352.861603,81.811745,-10.560927,336.518982,97.494026,-7.301517,453.616364,74.630844,-7.769007,394.401031,64.876671,-9.33491,364.430328,79.106842,-6.286236,347.218201,91.657646,-2.938744,459.082825,79.278259,-5.687483,413.338257,72.416733,-7.448812,387.307037,80.792938,-6.438393,370.227112,89.432487,-4.389137,3
1262,'2023/10/23 11:08:02:433',3,553.513611,135.551224,-0.0004,503.851318,148.473969,-3.61268,459.003601,139.704559,-5.448593,421.456665,125.885452,-5.38099,392.311188,113.061615,-3.925919,444.695953,90.110336,-11.782848,383.922455,78.297806,-13.53379,353.399689,88.41584,-11.7332,336.058929,101.584801,-9.566755,448.430481,77.607552,-9.977671,383.14621,65.366875,-12.779617,352.861603,81.811745,-10.560927,336.518982,97.494026,-7.301517,453.616364,74.630844,-7.769007,394.401031,64.876671,-9.33491,364.430328,79.106842,-6.286236,347.218201,91.657646,-2.938744,459.082825,79.278259,-5.687483,413.338257,72.416733,-7.448812,387.307037,80.792938,-6.438393,370.227112,89.432487,-4.389137,3
1263,'2023/10/23 11:08:02:443',3,555.259399,134.220459,-0.00026,504.730072,146.982697,-2.493908,458.941132,138.513336,-3.957813,420.841125,124.79274,-3.620789,391.496948,111.991959,-2.104766,447.754364,88.852295,-11.791599,385.743378,77.458267,-13.032886,355.352905,87.257202,-10.492688,338.673981,99.961136,-7.797502,450.129883,76.204575,-10.309984,383.280121,64.043289,-12.774189,353.286987,80.38208,-9.475874,337.946167,96.29908,-5.347106,453.119873,73.949097,-8.270611,391.913361,64.012886,-9.202953,362.301331,78.559807,-5.031993,346.426361,91.688316,-0.949218,455.85083,79.647568,-6.314701,408.75769,72.862335,-7.266411,383.318939,81.588318,-5.416903,367.444,90.844986,-2.759797,3
1264,'2023/10/23 11:08:02:464',3,561.120544,137.879135,-0.000206,506.599243,144.157639,5.808909,460.858734,133.639893,5.800898,423.0961,126.67997,4.647042,390.924896,121.080208,3.538334,441.775391,82.489182,-3.716369,382.735596,72.178696,-7.520013,348.876343,83.323105,-8.776783,327.893494,96.457207,-9.351465,446.399628,74.835869,-10.118283,380.500092,61.647488,-17.033829,344.394348,77.89476,-19.468651,324.493988,92.856255,-19.614647,455.171875,75.964905,-15.795397,394.116516,61.757965,-22.213129,356.166595,74.08831,-23.574913,333.849426,84.987846,-23.152514,466.291351,84.849449,-20.739225,418.521027,72.429291,-27.137724,386.681763,78.004395,-29.701511,364.19751,85.55687,-30.643711,3
1265,'2023/10/23 11:08:02:478',3,561.192383,136.161133,-0.000203,504.43808,142.097336,8.38081,459.317657,132.28038,9.163708,422.262573,126.403755,8.44525,391.065338,121.132988,7.770548,444.727814,79.877747,-2.851342,384.655579,69.055023,-6.437294,350.780762,79.783157,-7.461902,330.483124,92.494789,-7.752156,449.538483,73.627419,-10.37579,382.307343,58.575317,-17.366095,345.596893,74.416435,-19.782789,326.049713,89.148643,-19.795015,457.298676,76.735008,-16.843367,394.69104,61.047726,-23.087536,356.442657,72.934441,-24.242575,334.836395,83.628891,-23.623375,466.392029,88.034492,-22.336958,417.631226,74.186523,-28.136625,386.44574,79.456421,-30.29567,365.250488,86.865044,-31.049328,3
1266,'2023/10/23 11:08:02:487',3,561.192383,136.161133,-0.000203,504.43808,142.097336,8.38081,459.317657,132.28038,9.163708,422.262573,126.403755,8.44525,391.065338,121.132988,7.770548,444.727814,79.877747,-2.851342,384.655579,69.055023,-6.437294,350.780762,79.783157,-7.461902,330.483124,92.494789,-7.752156,449.538483,73.627419,-10.37579,382.307343,58.575317,-17.366095,345.596893,74.416435,-19.782789,326.049713,89.148643,-19.795015,457.298676,76.735008,-16.843367,394.69104,61.047726,-23.087536,356.442657,72.934441,-24.242575,334.836395,83.628891,-23.623375,466.392029,88.034492,-22.336958,417.631226,74.186523,-28.136625,386.44574,79.456421,-30.29567,365.250488,86.865044,-31.049328,3
1267,'2023/10/23 11:08:02:503',3,561.192383,136.161133,-0.000203,504.43808,142.097336,8.38081,459.317657,132.28038,9.163708,422.262573,126.403755,8.44525,391.065338,121.132988,7.770548,444.727814,79.877747,-2.851342,384.655579,69.055023,-6.437294,350.780762,79.783157,-7.461902,330.483124,92.494789,-7.752156,449.538483,73.627419,-10.37579,382.307343,58.575317,-17.366095,345.596893,74.416435,-19.782789,326.049713,89.148643,-19.795015,457.298676,76.735008,-16.843367,394.69104,61.047726,-23.087536,356.442657,72.934441,-24.242575,334.836395,83.628891,-23.623375,466.392029,88.034492,-22.336958,417.631226,74.186523,-28.136625,386.44574,79.456421,-30.29567,365.250488,86.865044,-31.049328,3
1268,'2023/10/23 11:08:02:510',3,562.977051,135.306274,-0.000376,506.825256,141.669556,10.959775,461.413239,131.598618,13.279943,424.009033,125.309845,13.801642,393.767944,119.79229,14.431015,450.763855,75.984879,0.004115,389.960388,65.848701,-2.016643,355.564026,76.092911,-1.930528,334.686859,88.809929,-1.607578,453.605103,70.69313,-8.028353,385.583832,56.372021,-13.410887,348.041138,71.861435,-14.743441,327.628113,87.655045,-14.101596,457.962402,75.401733,-14.767071,394.119995,60.517559,-19.450573,355.542664,72.258369,-19.469711,333.710022,84.409592,-18.160894,462.985535,88.195404,-20.363077,413.434418,74.874855,-24.607143,382.248322,79.975883,-25.744877,361.02713,88.337112,-25.812931,3
1269,'2023/10/23 11:08:02:523',3,562.977051,135.306274,-0.000376,506.825256,141.669556,10.959775,461.413239,131.598618,13.279943,424.009033,125.309845,13.801642,393.767944,119.79229,14.431015,450.763855,75.984879,0.004115,389.960388,65.848701,-2.016643,355.564026,76.092911,-1.930528,334.686859,88.809929,-1.607578,453.605103,70.69313,-8.028353,385.583832,56.372021,-13.410887,348.041138,71.861435,-14.743441,327.628113,87.655045,-14.101596,457.962402,75.401733,-14.767071,394.119995,60.517559,-19.450573,355.542664,72.258369,-19.469711,333.710022,84.409592,-18.160894,462.985535,88.195404,-20.363077,413.434418,74.874855,-24.607143,382.248322,79.975883,-25.744877,361.02713,88.337112,-25.812931,3
1270,'2023/10/23 11:08:02:535',3,563.013367,134.856491,-0.000473,509.20575,142.007553,9.321279,465.266541,133.39418,10.641684,428.060028,126.835953,10.80384,397.916687,120.758362,11.191241,455.135345,78.809959,-4.31061,392.360321,67.153893,-7.008833,357.039185,76.741821,-6.45874,335.311798,88.708549,-5.523593,457.071625,72.071053,-11.069318,387.113159,56.662434,-17.067743,348.943481,71.351097,-17.849432,328.039917,86.546478,-16.669498,460.348511,75.389496,-16.374348,395.122314,59.85363,-21.41573,356.200653,71.119339,-21.1077,334.102997,83.139404,-19.462601,464.301361,86.581902,-20.517191,413.84021,73.049522,-24.823511,382.407013,77.906212,-25.755268,361.205627,86.36599,-25.554935,3
1271,'2023/10/23 11:08:02:547',3,563.013367,134.856491,-0.000473,509.20575,142.007553,9.321279,465.266541,133.39418,10.641684,428.060028,126.835953,10.80384,397.916687,120.758362,11.191241,455.135345,78.809959,-4.31061,392.360321,67.153893,-7.008833,357.039185,76.741821,-6.45874,335.311798,88.708549,-5.523593,457.071625,72.071053,-11.069318,387.113159,56.662434,-17.067743,348.943481,71.351097,-17.849432,328.039917,86.546478,-16.669498,460.348511,75.389496,-16.374348,395.122314,59.85363,-21.41573,356.200653,71.119339,-21.1077,334.102997,83.139404,-19.462601,464.301361,86.581902,-20.517191,413.84021,73.049522,-24.823511,382.407013,77.906212,-25.755268,361.205627,86.36599,-25.554935,3
1272,'2023/10/23 11:08:02:559',3,563.013367,134.856491,-0.000473,509.20575,142.007553,9.321279,465.266541,133.39418,10.641684,428.060028,126.835953,10.80384,397.916687,120.758362,11.191241,455.135345,78.809959,-4.31061,392.360321,67.153893,-7.008833,357.039185,76.741821,-6.45874,335.311798,88.708549,-5.523593,457.071625,72.071053,-11.069318,387.113159,56.662434,-17.067743,348.943481,71.351097,-17.849432,328.039917,86.546478,-16.669498,460.348511,75.389496,-16.374348,395.122314,59.85363,-21.41573,356.200653,71.119339,-21.1077,334.102997,83.139404,-19.462601,464.301361,86.581902,-20.517191,413.84021,73.049522,-24.823511,382.407013,77.906212,-25.755268,361.205627,86.36599,-25.554935,3
1273,'2023/10/23 11:08:02:571',3,563.030823,135.213867,-0.000227,507.014343,136.509567,15.17167,463.691528,125.281509,19.35313,428.691681,119.575691,20.558451,400.484985,115.101707,21.071327,454.379028,70.782112,4.539259,394.905548,59.700729,3.374028,360.297485,70.116409,4.183075,340.003906,82.142303,4.925833,455.652588,68.924057,-5.535006,388.320923,53.992764,-9.742174,350.721436,68.673386,-10.043857,330.677643,83.717651,-8.981709,457.701111,77.24157,-14.122812,394.692505,61.210793,-17.939825,357.067963,72.198647,-17.438667,336.478027,84.509697,-16.037573,459.609375,93.254356,-21.279886,411.252808,79.627724,-24.30578,381.562683,83.415764,-24.609707,361.908813,90.851181,-24.280653,3
1274,'2023/10/23 11:08:02:583',3,563.030823,135.213867,-0.000227,507.014343,136.509567,15.17167,463.691528,125.281509,19.35313,428.691681,119.575691,20.558451,400.484985,115.101707,21.071327,454.379028,70.782112,4.539259,394.905548,59.700729,3.374028,360.297485,70.116409,4.183075,340.003906,82.142303,4.925833,455.652588,68.924057,-5.535006,388.320923,53.992764,-9.742174,350.721436,68.673386,-10.043857,330.677643,83.717651,-8.981709,457.701111,77.24157,-14.122812,394.692505,61.210793,-17.939825,357.067963,72.198647,-17.438667,336.478027,84.509697,-16.037573,459.609375,93.254356,-21.279886,411.252808,79.627724,-24.30578,381.562683,83.415764,-24.609707,361.908813,90.851181,-24.280653,3
1275,'2023/10/23 11:08:02:595',3,563.030823,135.213867,-0.000227,507.014343,136.509567,15.17167,463.691528,125.281509,19.35313,428.691681,119.575691,20.558451,400.484985,115.101707,21.071327,454.379028,70.782112,4.539259,394.905548,59.700729,3.374028,360.297485,70.116409,4.183075,340.003906,82.142303,4.925833,455.652588,68.924057,-5.535006,388.320923,53.992764,-9.742174,350.721436,68.673386,-10.043857,330.677643,83.717651,-8.981709,457.701111,77.24157,-14.122812,394.692505,61.210793,-17.939825,357.067963,72.198647,-17.438667,336.478027,84.509697,-16.037573,459.609375,93.254356,-21.279886,411.252808,79.627724,-24.30578,381.562683,83.415764,-24.609707,361.908813,90.851181,-24.280653,3
1276,'2023/10/23 11:08:02:608',3,561.146484,135.674042,-0.000575,508.92218,142.636261,6.565423,464.893036,133.972595,7.503659,426.51828,125.882576,8.016749,395.747681,118.682892,9.136302,455.547028,82.001488,-5.178213,393.913361,68.989082,-7.377356,358.836212,76.870132,-6.750366,336.51358,87.626915,-5.740342,456.313019,72.726654,-9.738289,388.105438,56.507355,-14.927781,350.730621,69.335625,-15.586448,329.911957,83.074753,-14.363977,458.633453,73.464233,-13.03683,395.601105,57.799908,-17.115688,358.178925,67.395424,-16.642191,336.546906,78.119247,-14.940122,462.199066,82.29216,-15.443172,413.309631,69.099686,-18.865135,383.348297,73.489151,-19.475441,363.137451,81.516869,-18.998106,3
1277,'2023/10/23 11:08:02:619',3,561.146484,135.674042,-0.000575,508.92218,142.636261,6.565423,464.893036,133.972595,7.503659,426.51828,125.882576,8.016749,395.747681,118.682892,9.136302,455.547028,82.001488,-5.178213,393.913361,68.989082,-7.377356,358.836212,76.870132,-6.750366,336.51358,87.626915,-5.740342,456.313019,72.726654,-9.738289,388.105438,56.507355,-14.927781,350.730621,69.335625,-15.586448,329.911957,83.074753,-14.363977,458.633453,73.464233,-13.03683,395.601105,57.799908,-17.115688,358.178925,67.395424,-16.642191,336.546906,78.119247,-14.940122,462.199066,82.29216,-15.443172,413.309631,69.099686,-18.865135,383.348297,73.489151,-19.475441,363.137451,81.516869,-18.998106,3
1278,'2023/10/23 11:08:02:632',3,561.146484,135.674042,-0.000575,508.92218,142.636261,6.565423,464.893036,133.972595,7.503659,426.51828,125.882576,8.016749,395.747681,118.682892,9.136302,455.547028,82.001488,-5.178213,393.913361,68.989082,-7.377356,358.836212,76.870132,-6.750366,336.51358,87.626915,-5.740342,456.313019,72.726654,-9.738289,388.105438,56.507355,-14.927781,350.730621,69.335625,-15.586448,329.911957,83.074753,-14.363977,458.633453,73.464233,-13.03683,395.601105,57.799908,-17.115688,358.178925,67.395424,-16.642191,336.546906,78.119247,-14.940122,462.199066,82.29216,-15.443172,413.309631,69.099686,-18.865135,383.348297,73.489151,-19.475441,363.137451,81.516869,-18.998106,3
1279,'2023/10/23 11:08:02:645',3,561.343018,136.612289,-0.000545,508.290985,142.823441,7.998337,464.424866,133.373428,9.548659,426.732117,125.030418,10.21937,396.539337,117.502663,11.331486,453.604065,82.126404,-2.74424,391.932678,69.164215,-4.554871,357.169861,76.732101,-3.740165,335.30481,87.090347,-2.662627,455.308411,73.405251,-8.296786,386.738464,57.460827,-13.058553,349.601746,69.861084,-13.515793,328.783722,82.854164,-12.155923,458.726776,74.435989,-12.64727,395.173462,58.642818,-16.667521,357.373016,67.918381,-16.185379,335.164276,77.899811,-14.46278,463.22287,83.427032,-16.020599,413.719666,69.730286,-19.68519,383.117676,73.770767,-20.435932,361.975189,81.13781,-20.049458,3
1280,'2023/10/23 11:08:02:655',3,561.343018,136.612289,-0.000545,508.290985,142.823441,7.998337,464.424866,133.373428,9.548659,426.732117,125.030418,10.21937,396.539337,117.502663,11.331486,453.604065,82.126404,-2.74424,391.932678,69.164215,-4.554871,357.169861,76.732101,-3.740165,335.30481,87.090347,-2.662627,455.308411,73.405251,-8.296786,386.738464,57.460827,-13.058553,349.601746,69.861084,-13.515793,328.783722,82.854164,-12.155923,458.726776,74.435989,-12.64727,395.173462,58.642818,-16.667521,357.373016,67.918381,-16.185379,335.164276,77.899811,-14.46278,463.22287,83.427032,-16.020599,413.719666,69.730286,-19.68519,383.117676,73.770767,-20.435932,361.975189,81.13781,-20.049458,3
1281,'2023/10/23 11:08:02:669',3,561.343018,136.612289,-0.000545,508.290985,142.823441,7.998337,464.424866,133.373428,9.548659,426.732117,125.030418,10.21937,396.539337,117.502663,11.331486,453.604065,82.126404,-2.74424,391.932678,69.164215,-4.554871,357.169861,76.732101,-3.740165,335.30481,87.090347,-2.662627,455.308411,73.405251,-8.296786,386.738464,57.460827,-13.058553,349.601746,69.861084,-13.515793,328.783722,82.854164,-12.155923,458.726776,74.435989,-12.64727,395.173462,58.642818,-16.667521,357.373016,67.918381,-16.185379,335.164276,77.899811,-14.46278,463.22287,83.427032,-16.020599,413.719666,69.730286,-19.68519,383.117676,73.770767,-20.435932,361.975189,81.13781,-20.049458,3
1282,'2023/10/23 11:08:02:678',3,561.312622,136.374176,-0.000544,508.181,142.278427,6.888778,464.329742,133.246658,7.854177,426.651031,125.26371,8.107022,395.874268,118.126358,8.774098,453.093628,82.924095,-3.854958,392.356995,70.243286,-6.080311,357.843536,77.944717,-5.692413,335.941864,88.481621,-4.893259,455.21994,73.894974,-9.016338,387.808716,57.982498,-14.174733,351.035248,70.465866,-15.024717,330.454865,83.531815,-13.914747,459.325012,74.435707,-13.055142,397.180511,58.437557,-17.445353,359.810455,67.757607,-17.355713,337.827087,77.791222,-15.862804,464.720001,82.90361,-16.201567,416.240387,69.064598,-20.220221,385.940979,73.143364,-21.299877,364.991455,80.633255,-21.12537,3
